external_ref,status,source,ref,date_time,state,cvv_provided,amount,country,currency,rates,amount_usd,chargeback
YdFzTLXXV54Gd4O3CEf6C,True,GLOBALPAY,evt_1Ew0ydA8JYI1iw0HGuVfguK,2019-03-28T04:48:00.000Z,ACCEPTED,False,75678.23,UK,GBP,"{""CAD"":1.4005587156075137,""EUR"":0.8147093564701936,""MXN"":25.075144332514498,""USD"":1,""SGD"":1.4479623801650765,""AUD"":1.5961927266452105,""GBP"":0.7540790074635773}",100358.48929749624,False
uMeCUD_ha4Y_akWCljGT6,True,GLOBALPAY,evt_1EwBrJcXaUca6uZqV7T4--w,2019-03-28T09:36:00.000Z,ACCEPTED,False,76346.44,UK,GBP,"{""CAD"":1.4005587156075137,""EUR"":0.8147093564701936,""MXN"":25.075144332514498,""USD"":1,""SGD"":1.4479623801650765,""AUD"":1.5961927266452105,""GBP"":0.7540790074635773}",101244.61660429872,False
qk7QSrYW02ixmBEeNYfVu,True,GLOBALPAY,evt_1Ep2_DtzJU8qNMn0bhuwHx-,2019-03-28T14:24:00.000Z,ACCEPTED,False,76156.88,UK,GBP,"{""CAD"":1.4005587156075137,""EUR"":0.8147093564701936,""MXN"":25.075144332514498,""USD"":1,""SGD"":1.4479623801650765,""AUD"":1.5961927266452105,""GBP"":0.7540790074635773}",100993.23710941318,False
08Nj4gySjvC4mudCkBSOn,True,GLOBALPAY,evt_1ErjXwNNllJ2zBBgfNlU12I,2019-03-28T19:12:00.000Z,ACCEPTED,False,76315.52,UK,GBP,"{""CAD"":1.4005587156075137,""EUR"":0.8147093564701936,""MXN"":25.075144332514498,""USD"":1,""SGD"":1.4479623801650765,""AUD"":1.5961927266452105,""GBP"":0.7540790074635773}",101203.61294328448,False
LHiOIPsavScwOqWZi6V2h,True,GLOBALPAY,evt_1EzwnsITwtrgUxChdEzFkY7,2019-03-28T00:00:00.000Z,DECLINED,False,85240.46,FR,EUR,"{""CAD"":1.4020677672479225,""EUR"":0.8156297788656347,""MXN"":25.073300238108445,""USD"":1,""SGD"":1.4475812319955503,""AUD"":1.5962911845012644,""GBP"":0.7548029456893471}",104508.76391314589,False
1UCyfXClr8mD-b1SNgYtE,True,GLOBALPAY,evt_1EWKl9ubECOqgKr0qZA_GRH,2019-03-28T04:48:00.000Z,ACCEPTED,False,85400.51,FR,EUR,"{""CAD"":1.4020677672479225,""EUR"":0.8156297788656347,""MXN"":25.073300238108445,""USD"":1,""SGD"":1.4475812319955503,""AUD"":1.5962911845012644,""GBP"":0.7548029456893471}",104704.9926484706,False
5_y0P1ngu-qrKpahjZYeo,True,GLOBALPAY,evt_1Ee3IPPkxzm8U7uVRNEmM5y,2019-03-28T09:36:00.000Z,ACCEPTED,False,85596.94,FR,EUR,"{""CAD"":1.4020677672479225,""EUR"":0.8156297788656347,""MXN"":25.073300238108445,""USD"":1,""SGD"":1.4475812319955503,""AUD"":1.5962911845012644,""GBP"":0.7548029456893471}",104945.82495387418,False
zi0KXnTxSwFV8onbZykz3,True,GLOBALPAY,evt_1E_0GJowkdy3wHW_OY3eAAD,2019-03-28T14:24:00.000Z,ACCEPTED,False,85523.07,FR,EUR,"{""CAD"":1.4020677672479225,""EUR"":0.8156297788656347,""MXN"":25.073300238108445,""USD"":1,""SGD"":1.4475812319955503,""AUD"":1.5962911845012644,""GBP"":0.7548029456893471}",104855.25690215013,False
DyW8tkIcmcND1_ubPCRyV,True,GLOBALPAY,evt_1EWpw1xAtribzEdk7NKnQfz,2019-03-28T19:12:00.000Z,ACCEPTED,False,85670.23,FR,EUR,"{""CAD"":1.4020677672479225,""EUR"":0.8156297788656347,""MXN"":25.073300238108445,""USD"":1,""SGD"":1.4475812319955503,""AUD"":1.5962911845012644,""GBP"":0.7548029456893471}",105035.6818986536,False
QwDX8ZQpTgyIVc6uSBcRY,True,GLOBALPAY,evt_1E-7gkWC5XD-e9bRPMrGV-d,2019-03-28T00:00:00.000Z,ACCEPTED,False,83137.01,CA,CAD,"{""CAD"":1.3993125131881927,""EUR"":0.8186658147922462,""MXN"":25.06968544986548,""USD"":1,""SGD"":1.4507041527346807,""AUD"":1.5945645460994304,""GBP"":0.7520722776798499}",59412.753917693975,False
zcXhB8pq6k_mPXYWj33Tk,True,GLOBALPAY,evt_1EZrJxx9b1odrFL_m8RorWU,2019-03-28T04:48:00.000Z,ACCEPTED,False,83796.64,CA,CAD,"{""CAD"":1.3993125131881927,""EUR"":0.8186658147922462,""MXN"":25.06968544986548,""USD"":1,""SGD"":1.4507041527346807,""AUD"":1.5945645460994304,""GBP"":0.7520722776798499}",59884.14968796197,False
uY2yRNMri8K-javFyG24p,True,GLOBALPAY,evt_1EZxTDCrfoBcU7wdTpS4JV5,2019-03-28T09:36:00.000Z,DECLINED,False,83964.0,CA,CAD,"{""CAD"":1.3993125131881927,""EUR"":0.8186658147922462,""MXN"":25.06968544986548,""USD"":1,""SGD"":1.4507041527346807,""AUD"":1.5945645460994304,""GBP"":0.7520722776798499}",60003.75127690131,False
AcRtiJNIn-O9CyqWf73ph,True,GLOBALPAY,evt_1EURl2jkaxJG8sEAgjbPplc,2019-03-28T14:24:00.000Z,ACCEPTED,False,83854.91,CA,CAD,"{""CAD"":1.3993125131881927,""EUR"":0.8186658147922462,""MXN"":25.06968544986548,""USD"":1,""SGD"":1.4507041527346807,""AUD"":1.5945645460994304,""GBP"":0.7520722776798499}",59925.79156527732,False
OkmnpP47I201StqQ-jxUR,True,GLOBALPAY,evt_1EWvciRcA2083fJ72Dnwx68,2019-03-28T19:12:00.000Z,ACCEPTED,False,84546.65,CA,CAD,"{""CAD"":1.3993125131881927,""EUR"":0.8186658147922462,""MXN"":25.06968544986548,""USD"":1,""SGD"":1.4507041527346807,""AUD"":1.5945645460994304,""GBP"":0.7520722776798499}",60420.13431822242,False
Z7ide4SGYYhJfzXhbqaLn,True,GLOBALPAY,evt_1EHYoj6KOYsxcspaAvaEdsT,2019-03-28T00:00:00.000Z,ACCEPTED,False,87164.65,AE,USD,"{""CAD"":1.4000608863726605,""EUR"":0.8152246601760154,""MXN"":25.071473862314583,""USD"":1,""SGD"":1.455616916620816,""AUD"":1.598011621579871,""GBP"":0.7508101343989934}",87164.65,False
sLcnu8y8sZ07y99fHbKNO,True,GLOBALPAY,evt_1ELZV94lQ77RMcXyYyYAgGk,2019-03-28T04:48:00.000Z,ACCEPTED,False,87237.8,AE,USD,"{""CAD"":1.4000608863726605,""EUR"":0.8152246601760154,""MXN"":25.071473862314583,""USD"":1,""SGD"":1.455616916620816,""AUD"":1.598011621579871,""GBP"":0.7508101343989934}",87237.8,False
MN5slHdkKd42hEDZoijCN,True,GLOBALPAY,evt_1EuTNE8HOmmp5tgiFaZNp74,2019-03-28T09:36:00.000Z,ACCEPTED,False,87747.35,AE,USD,"{""CAD"":1.4000608863726605,""EUR"":0.8152246601760154,""MXN"":25.071473862314583,""USD"":1,""SGD"":1.455616916620816,""AUD"":1.598011621579871,""GBP"":0.7508101343989934}",87747.35,False
wF_EHDGiK4y2WKZ9CM4OS,True,GLOBALPAY,evt_1EKo3zn2_U_IDZX3bCA2QVo,2019-03-28T14:24:00.000Z,DECLINED,False,88429.06,AE,USD,"{""CAD"":1.4000608863726605,""EUR"":0.8152246601760154,""MXN"":25.071473862314583,""USD"":1,""SGD"":1.455616916620816,""AUD"":1.598011621579871,""GBP"":0.7508101343989934}",88429.06,False
mSXWCdxg-E18RxaA_AwdF,True,GLOBALPAY,evt_1EnxDZnkT90KY4KXtIRrLcD,2019-03-28T19:12:00.000Z,ACCEPTED,False,88971.26,AE,USD,"{""CAD"":1.4000608863726605,""EUR"":0.8152246601760154,""MXN"":25.071473862314583,""USD"":1,""SGD"":1.455616916620816,""AUD"":1.598011621579871,""GBP"":0.7508101343989934}",88971.26,False
ePA3ghzcXCBeWNTzB28Tc,True,GLOBALPAY,evt_1Ea-ku8bFtDDcZt2IpX54N7,2019-03-29T00:00:00.000Z,ACCEPTED,False,78278.33,US,USD,"{""CAD"":1.4042127624380052,""EUR"":0.8125247080839803,""MXN"":25.07647161424786,""USD"":1,""SGD"":1.4521256892856038,""AUD"":1.5968083285262678,""GBP"":0.7458928087499913}",78278.33,False
ly-K3HHlwFfnPdlQiH856,True,GLOBALPAY,evt_1Eu9tLkXxzR2CyD8yZDiypp,2019-03-29T04:48:00.000Z,ACCEPTED,False,78517.81,US,USD,"{""CAD"":1.4042127624380052,""EUR"":0.8125247080839803,""MXN"":25.07647161424786,""USD"":1,""SGD"":1.4521256892856038,""AUD"":1.5968083285262678,""GBP"":0.7458928087499913}",78517.81,False
zu4Kqkpm8ibp2aCkvGSbo,True,GLOBALPAY,evt_1EXaifsY-4ZxkZTsp-JvAay,2019-03-29T09:36:00.000Z,DECLINED,False,78371.63,US,USD,"{""CAD"":1.4042127624380052,""EUR"":0.8125247080839803,""MXN"":25.07647161424786,""USD"":1,""SGD"":1.4521256892856038,""AUD"":1.5968083285262678,""GBP"":0.7458928087499913}",78371.63,False
EUanJ4BK4djX-y9qwfQnt,True,GLOBALPAY,evt_1EBjJvOuH6MR11AQkzYXonX,2019-03-29T14:24:00.000Z,ACCEPTED,False,78965.05,US,USD,"{""CAD"":1.4042127624380052,""EUR"":0.8125247080839803,""MXN"":25.07647161424786,""USD"":1,""SGD"":1.4521256892856038,""AUD"":1.5968083285262678,""GBP"":0.7458928087499913}",78965.05,False
_0fqf75KiPa0iiviKCSsU,True,GLOBALPAY,evt_1EWlaviZwIggn9bXcJJdqtM,2019-03-29T19:12:00.000Z,ACCEPTED,False,79299.45,US,USD,"{""CAD"":1.4042127624380052,""EUR"":0.8125247080839803,""MXN"":25.07647161424786,""USD"":1,""SGD"":1.4521256892856038,""AUD"":1.5968083285262678,""GBP"":0.7458928087499913}",79299.45,False
j7s90rsjnbPrfOQkQLJuK,True,GLOBALPAY,evt_1EFt7YN8kMnbuM0gJ28kQTP,2019-03-29T00:00:00.000Z,ACCEPTED,False,85220.03,MX,MXN,"{""CAD"":1.405853594676977,""EUR"":0.8114822328922112,""MXN"":25.074106490674804,""USD"":1,""SGD"":1.4505079374891865,""AUD"":1.6007734056744962,""GBP"":0.7446309592565051}",3398.726492275758,False
rLtKFQq2PYcxphWorWAT_,True,GLOBALPAY,evt_1EeQpUm8TMEFfwXFxuqfCUC,2019-03-29T04:48:00.000Z,ACCEPTED,False,85345.61,MX,MXN,"{""CAD"":1.405853594676977,""EUR"":0.8114822328922112,""MXN"":25.074106490674804,""USD"":1,""SGD"":1.4505079374891865,""AUD"":1.6007734056744962,""GBP"":0.7446309592565051}",3403.7348462143805,False
vXQFj1Z7GZuQb5gwTKqMJ,True,GLOBALPAY,evt_1E_QGHxvW98tiPDVyP1AkaV,2019-03-29T09:36:00.000Z,DECLINED,False,85332.88,MX,MXN,"{""CAD"":1.405853594676977,""EUR"":0.8114822328922112,""MXN"":25.074106490674804,""USD"":1,""SGD"":1.4505079374891865,""AUD"":1.6007734056744962,""GBP"":0.7446309592565051}",3403.22715115435,False
F5c_uuwpFlV89c16bbj9C,True,GLOBALPAY,evt_1EMHp_7cMOL3BT3lJLxDXEj,2019-03-29T14:24:00.000Z,ACCEPTED,False,85281.23,MX,MXN,"{""CAD"":1.405853594676977,""EUR"":0.8114822328922112,""MXN"":25.074106490674804,""USD"":1,""SGD"":1.4505079374891865,""AUD"":1.6007734056744962,""GBP"":0.7446309592565051}",3401.1672572147904,False
1XrNpFUp4rqrzs9AnE_Ii,True,GLOBALPAY,evt_1EJMwh4w9oqBvWs7B-TEb6z,2019-03-29T19:12:00.000Z,ACCEPTED,False,85082.82,MX,MXN,"{""CAD"":1.405853594676977,""EUR"":0.8114822328922112,""MXN"":25.074106490674804,""USD"":1,""SGD"":1.4505079374891865,""AUD"":1.6007734056744962,""GBP"":0.7446309592565051}",3393.25431323516,False
Xu47BUZ_n6bSIJhLWlJ4D,True,GLOBALPAY,evt_1ETl7eJDcDeKEGia4LgyKgc,2019-03-29T00:00:00.000Z,DECLINED,False,76682.98,UK,GBP,"{""CAD"":1.4076750745343771,""EUR"":0.8142236286606932,""MXN"":25.07550271969602,""USD"":1,""SGD"":1.4510560004921693,""AUD"":1.6023300770379494,""GBP"":0.7438732188430408}",103086.08786758904,False
uuQioeBlaxAts4Rq0VSCT,True,GLOBALPAY,evt_1ElKakcyYsFHDtK60iG17Nr,2019-03-29T04:48:00.000Z,ACCEPTED,False,77019.74,UK,GBP,"{""CAD"":1.4076750745343771,""EUR"":0.8142236286606932,""MXN"":25.07550271969602,""USD"":1,""SGD"":1.4510560004921693,""AUD"":1.6023300770379494,""GBP"":0.7438732188430408}",103538.79942040416,False
LpfIoQUje1_Hrg_iDgm2P,True,GLOBALPAY,evt_1EYAYKGbKKwhf3hke_ZzcYH,2019-03-29T09:36:00.000Z,ACCEPTED,False,76778.57,UK,GBP,"{""CAD"":1.4076750745343771,""EUR"":0.8142236286606932,""MXN"":25.07550271969602,""USD"":1,""SGD"":1.4510560004921693,""AUD"":1.6023300770379494,""GBP"":0.7438732188430408}",103214.590947924,False
UD1F3dZBlF02pgUeJu8JU,True,GLOBALPAY,evt_1E9xkuejsi4iYjvXtTunRDr,2019-03-29T14:24:00.000Z,ACCEPTED,False,76711.05,UK,GBP,"{""CAD"":1.4076750745343771,""EUR"":0.8142236286606932,""MXN"":25.07550271969602,""USD"":1,""SGD"":1.4510560004921693,""AUD"":1.6023300770379494,""GBP"":0.7438732188430408}",103123.8227924243,False
2hdyxVAmCV6YziUnuXzwb,True,GLOBALPAY,evt_1E65Vx17lxP3CRRHGxjAccx,2019-03-29T19:12:00.000Z,ACCEPTED,False,76970.36,UK,GBP,"{""CAD"":1.4076750745343771,""EUR"":0.8142236286606932,""MXN"":25.07550271969602,""USD"":1,""SGD"":1.4510560004921693,""AUD"":1.6023300770379494,""GBP"":0.7438732188430408}",103472.4171408044,False
OBqj4FoWGsFSyvKpgAZp8,True,GLOBALPAY,evt_1EkNQDBPoP7PsyToMboi5jv,2019-03-29T00:00:00.000Z,ACCEPTED,False,85878.1,FR,EUR,"{""CAD"":1.405504352564418,""EUR"":0.8145242282997199,""MXN"":25.07300374675785,""USD"":1,""SGD"":1.4499600817084417,""AUD"":1.6052672666488093,""GBP"":0.7428105989150013}",105433.45061603189,False
sWexY5O-exkfAP1zSP8TL,True,GLOBALPAY,evt_1Eiq6LyK_4JmQ6Y7ho_7C3W,2019-03-29T04:48:00.000Z,DECLINED,False,86346.81,FR,EUR,"{""CAD"":1.405504352564418,""EUR"":0.8145242282997199,""MXN"":25.07300374675785,""USD"":1,""SGD"":1.4499600817084417,""AUD"":1.6052672666488093,""GBP"":0.7428105989150013}",106008.89083464688,False
6HgZAWobJXYzPdRbi8pNQ,True,GLOBALPAY,evt_1EuhV4JkmZiOLXLkGHIBn_F,2019-03-29T09:36:00.000Z,DECLINED,False,86294.93,FR,EUR,"{""CAD"":1.405504352564418,""EUR"":0.8145242282997199,""MXN"":25.07300374675785,""USD"":1,""SGD"":1.4499600817084417,""AUD"":1.6052672666488093,""GBP"":0.7428105989150013}",105945.19721056856,False
MkJhRnOjvqQPC1qGO7Tbg,True,GLOBALPAY,evt_1ENCNa3tciOadn3WxdmihqY,2019-03-29T14:24:00.000Z,ACCEPTED,False,86118.89,FR,EUR,"{""CAD"":1.405504352564418,""EUR"":0.8145242282997199,""MXN"":25.07300374675785,""USD"":1,""SGD"":1.4499600817084417,""AUD"":1.6052672666488093,""GBP"":0.7428105989150013}",105729.07104282096,False
97jKsW8m3AxjN3-zk89GJ,True,GLOBALPAY,evt_1EipnS_OlBw8SjVqyk4K0mC,2019-03-29T19:12:00.000Z,ACCEPTED,False,86624.74,FR,EUR,"{""CAD"":1.405504352564418,""EUR"":0.8145242282997199,""MXN"":25.07300374675785,""USD"":1,""SGD"":1.4499600817084417,""AUD"":1.6052672666488093,""GBP"":0.7428105989150013}",106350.1084317958,False
Ztvs96TROoSl5qqupl5ph,True,GLOBALPAY,evt_1EF_3NN897GTtC1Fnwc5-vZ,2019-03-29T00:00:00.000Z,DECLINED,False,84490.48,CA,CAD,"{""CAD"":1.408002568938945,""EUR"":0.8148912653243235,""MXN"":25.071482110599415,""USD"":1,""SGD"":1.4538930336674591,""AUD"":1.6018470821494701,""GBP"":0.7475095468279291}",60007.33369660758,False
b6E4HSVHkOt6IEcCuvngq,True,GLOBALPAY,evt_1ENjkiSF7BuVHuknhaOLy6u,2019-03-29T04:48:00.000Z,ACCEPTED,False,84733.09,CA,CAD,"{""CAD"":1.408002568938945,""EUR"":0.8148912653243235,""MXN"":25.071482110599415,""USD"":1,""SGD"":1.4538930336674591,""AUD"":1.6018470821494701,""GBP"":0.7475095468279291}",60179.64162086288,False
dnimts0N_5y_ms0hJfJsH,True,GLOBALPAY,evt_1ETMICIfMv47L2OPSKeYtB4,2019-03-29T09:36:00.000Z,ACCEPTED,False,84728.59,CA,CAD,"{""CAD"":1.408002568938945,""EUR"":0.8148912653243235,""MXN"":25.071482110599415,""USD"":1,""SGD"":1.4538930336674591,""AUD"":1.6018470821494701,""GBP"":0.7475095468279291}",60176.44560396684,False
b484ja3ZlnhBcEs8kuIGy,True,GLOBALPAY,evt_1EMCACeeiH2TEYzGYPkZZLi,2019-03-29T14:24:00.000Z,DECLINED,False,84751.39,CA,CAD,"{""CAD"":1.408002568938945,""EUR"":0.8148912653243235,""MXN"":25.071482110599415,""USD"":1,""SGD"":1.4538930336674591,""AUD"":1.6018470821494701,""GBP"":0.7475095468279291}",60192.63875624012,False
QZKw61WtbYRf82tZaTpBg,True,GLOBALPAY,evt_1E0OAmz6420TRFYGYEgiCyY,2019-03-29T19:12:00.000Z,ACCEPTED,False,84718.28,CA,CAD,"{""CAD"":1.408002568938945,""EUR"":0.8148912653243235,""MXN"":25.071482110599415,""USD"":1,""SGD"":1.4538930336674591,""AUD"":1.6018470821494701,""GBP"":0.7475095468279291}",60169.12317414502,False
GATUsZnN7_xAVpdMLMGZy,True,GLOBALPAY,evt_1Ex1ylHSAh-ri78lsDdHbew,2019-03-29T00:00:00.000Z,DECLINED,False,89275.23,AE,USD,"{""CAD"":1.4067298167445845,""EUR"":0.8158400979714928,""MXN"":25.06774245189067,""USD"":1,""SGD"":1.4530941386030356,""AUD"":1.6040470510283007,""GBP"":0.7469338132082919}",89275.23,False
-fC-keY_-SNFcIhbIfWog,True,GLOBALPAY,evt_1Euh75AqOc8izsnOZt5v77p,2019-03-29T04:48:00.000Z,DECLINED,False,89802.87,AE,USD,"{""CAD"":1.4067298167445845,""EUR"":0.8158400979714928,""MXN"":25.06774245189067,""USD"":1,""SGD"":1.4530941386030356,""AUD"":1.6040470510283007,""GBP"":0.7469338132082919}",89802.87,False
Q7zZG5PHzKqJRr1LmjrFF,True,GLOBALPAY,evt_1ExPX3QrU05r1xRrdiFj4pr,2019-03-29T09:36:00.000Z,DECLINED,False,90471.38,AE,USD,"{""CAD"":1.4067298167445845,""EUR"":0.8158400979714928,""MXN"":25.06774245189067,""USD"":1,""SGD"":1.4530941386030356,""AUD"":1.6040470510283007,""GBP"":0.7469338132082919}",90471.38,False
fBPo4AU4u4MKrm7bNyA3w,True,GLOBALPAY,evt_1EtZgxMY0gctf9Pl4STZgh1,2019-03-29T14:24:00.000Z,ACCEPTED,False,90570.18,AE,USD,"{""CAD"":1.4067298167445845,""EUR"":0.8158400979714928,""MXN"":25.06774245189067,""USD"":1,""SGD"":1.4530941386030356,""AUD"":1.6040470510283007,""GBP"":0.7469338132082919}",90570.18,False
ZAYlIDNqK5vTjV3O1i7kc,True,GLOBALPAY,evt_1EdGlJgAOmP9IinDrCHYaeK,2019-03-29T19:12:00.000Z,ACCEPTED,False,91159.16,AE,USD,"{""CAD"":1.4067298167445845,""EUR"":0.8158400979714928,""MXN"":25.06774245189067,""USD"":1,""SGD"":1.4530941386030356,""AUD"":1.6040470510283007,""GBP"":0.7469338132082919}",91159.16,False
2Hp-GDUtw7J4BTq1PQhef,True,GLOBALPAY,evt_1ELDio_MLt3FRLBuQSDRXDg,2019-03-30T00:00:00.000Z,DECLINED,False,79692.13,US,USD,"{""CAD"":1.404600053910471,""EUR"":0.8113108145097999,""MXN"":25.06366108859895,""USD"":1,""SGD"":1.4529141546205624,""AUD"":1.6011373636996098,""GBP"":0.7479503022748776}",79692.13,False
Tl_3aa87OIhGSFvxqNdAQ,True,GLOBALPAY,evt_1EISA1WiDZs-TXj4_P8cX6r,2019-03-30T04:48:00.000Z,DECLINED,False,80086.52,US,USD,"{""CAD"":1.404600053910471,""EUR"":0.8113108145097999,""MXN"":25.06366108859895,""USD"":1,""SGD"":1.4529141546205624,""AUD"":1.6011373636996098,""GBP"":0.7479503022748776}",80086.52,False
UFGP57BcKAkcV0bElyx4y,True,GLOBALPAY,evt_1Equm4TB6MdvwKVdRaGobU4,2019-03-30T09:36:00.000Z,DECLINED,False,79950.7,US,USD,"{""CAD"":1.404600053910471,""EUR"":0.8113108145097999,""MXN"":25.06366108859895,""USD"":1,""SGD"":1.4529141546205624,""AUD"":1.6011373636996098,""GBP"":0.7479503022748776}",79950.7,False
yFDXuz9yjYdeaH5w-kZEI,True,GLOBALPAY,evt_1Ep1GdvQBr7DC_vOLn5p1gX,2019-03-30T14:24:00.000Z,ACCEPTED,False,79764.74,US,USD,"{""CAD"":1.404600053910471,""EUR"":0.8113108145097999,""MXN"":25.06366108859895,""USD"":1,""SGD"":1.4529141546205624,""AUD"":1.6011373636996098,""GBP"":0.7479503022748776}",79764.74,False
y8Mz6s_dyVhuKgpfy58_B,True,GLOBALPAY,evt_1EJFmgz7jOvwzfB_VK3v2V6,2019-03-30T19:12:00.000Z,ACCEPTED,False,80222.33,US,USD,"{""CAD"":1.404600053910471,""EUR"":0.8113108145097999,""MXN"":25.06366108859895,""USD"":1,""SGD"":1.4529141546205624,""AUD"":1.6011373636996098,""GBP"":0.7479503022748776}",80222.33,False
gz-JMZOo66faMbd5V1Jj2,True,GLOBALPAY,evt_1ER108mBXGOL2g8hk4VNlbT,2019-03-30T00:00:00.000Z,ACCEPTED,False,85480.53,MX,MXN,"{""CAD"":1.4078308976711924,""EUR"":0.8070421289397581,""MXN"":25.06748273234749,""USD"":1,""SGD"":1.4554165861397472,""AUD"":1.6038757674662287,""GBP"":0.7490216476221889}",3410.016510740208,False
FxSTmrG9DVvWqID0n-md9,True,GLOBALPAY,evt_1Eqa5wTqCiwCKEuuvP71mS7,2019-03-30T04:48:00.000Z,DECLINED,False,86040.81,MX,MXN,"{""CAD"":1.4078308976711924,""EUR"":0.8070421289397581,""MXN"":25.06748273234749,""USD"":1,""SGD"":1.4554165861397472,""AUD"":1.6038757674662287,""GBP"":0.7490216476221889}",3432.367378834235,False
ogaK9vgCIyvCZHrwt5X1R,True,GLOBALPAY,evt_1E-iZWVcy25wAhDl0EhngM-,2019-03-30T09:36:00.000Z,ACCEPTED,False,86588.32,MX,MXN,"{""CAD"":1.4078308976711924,""EUR"":0.8070421289397581,""MXN"":25.06748273234749,""USD"":1,""SGD"":1.4554165861397472,""AUD"":1.6038757674662287,""GBP"":0.7490216476221889}",3454.208822023642,False
fXHsy6FzQ3pC7XbZZ2NI5,True,GLOBALPAY,evt_1EH5ujvq7mFBTfORIuzNQMA,2019-03-30T14:24:00.000Z,ACCEPTED,False,86659.45,MX,MXN,"{""CAD"":1.4078308976711924,""EUR"":0.8070421289397581,""MXN"":25.06748273234749,""USD"":1,""SGD"":1.4554165861397472,""AUD"":1.6038757674662287,""GBP"":0.7490216476221889}",3457.0463626239275,False
_BGaoAXp-aLm6vJGVt2g6,True,GLOBALPAY,evt_1Ed3bzQHB707ygyOkiIEFMh,2019-03-30T19:12:00.000Z,DECLINED,False,86663.41,MX,MXN,"{""CAD"":1.4078308976711924,""EUR"":0.8070421289397581,""MXN"":25.06748273234749,""USD"":1,""SGD"":1.4554165861397472,""AUD"":1.6038757674662287,""GBP"":0.7490216476221889}",3457.2043362043737,False
EWcbOO5G8EghHtuLmLXeH,True,GLOBALPAY,evt_1EJiFRW2TTqLupVkK4bC2qB,2019-03-30T00:00:00.000Z,ACCEPTED,False,77301.94,UK,GBP,"{""CAD"":1.4088050949815305,""EUR"":0.8114952243085697,""MXN"":25.063304299506775,""USD"":1,""SGD"":1.4574462538412587,""AUD"":1.605136383196387,""GBP"":0.7529981404596611}",102658.87237491945,False
osf5FqvEwqIzXG7lX4lEe,True,GLOBALPAY,evt_1Eg26TdLUd9QNCX_LpKoGmy,2019-03-30T04:48:00.000Z,DECLINED,False,77349.22,UK,GBP,"{""CAD"":1.4088050949815305,""EUR"":0.8114952243085697,""MXN"":25.063304299506775,""USD"":1,""SGD"":1.4574462538412587,""AUD"":1.605136383196387,""GBP"":0.7529981404596611}",102721.66137459896,False
9yUUGElBrSuoQEZdqD5Yj,True,GLOBALPAY,evt_1EDkGlbPBnxjDiepLFslsQC,2019-03-30T09:36:00.000Z,ACCEPTED,False,77992.61,UK,GBP,"{""CAD"":1.4088050949815305,""EUR"":0.8114952243085697,""MXN"":25.063304299506775,""USD"":1,""SGD"":1.4574462538412587,""AUD"":1.605136383196387,""GBP"":0.7529981404596611}",103576.09907561008,False
X_uFptLnjcOrwJ0G7kzbU,True,GLOBALPAY,evt_1E6jI1Hbp1aicAyAAxLtJQN,2019-03-30T14:24:00.000Z,DECLINED,False,77827.9,UK,GBP,"{""CAD"":1.4088050949815305,""EUR"":0.8114952243085697,""MXN"":25.063304299506775,""USD"":1,""SGD"":1.4574462538412587,""AUD"":1.605136383196387,""GBP"":0.7529981404596611}",103357.36015561824,False
t1qNYB1cC9UE8Cs3pokLI,True,GLOBALPAY,evt_1ERUormy7Oj442YNAUskBNo,2019-03-30T19:12:00.000Z,ACCEPTED,False,78245.04,UK,GBP,"{""CAD"":1.4088050949815305,""EUR"":0.8114952243085697,""MXN"":25.063304299506775,""USD"":1,""SGD"":1.4574462538412587,""AUD"":1.605136383196387,""GBP"":0.7529981404596611}",103911.33230719002,False
wjzdBWCqA_bjeP5GGxaQn,True,GLOBALPAY,evt_1EHqts6f-N78Ap-13up_bM9,2019-03-30T00:00:00.000Z,ACCEPTED,False,87102.57,FR,EUR,"{""CAD"":1.4085748487058753,""EUR"":0.8113002273712031,""MXN"":25.060110391988587,""USD"":1,""SGD"":1.4617576818111515,""AUD"":1.6058833013278635,""GBP"":0.7495193980487419}",107361.69800202338,False
yy55hgxKlcGJeQjuANhwv,True,GLOBALPAY,evt_1EaaNzbkLCbmgHE7TCucry_,2019-03-30T04:48:00.000Z,ACCEPTED,False,86999.6,FR,EUR,"{""CAD"":1.4085748487058753,""EUR"":0.8113002273712031,""MXN"":25.060110391988587,""USD"":1,""SGD"":1.4617576818111515,""AUD"":1.6058833013278635,""GBP"":0.7495193980487419}",107234.77827918089,False
c8j89vVEQ9JMyukpXMBvT,True,GLOBALPAY,evt_1EjFgFYKb7p224gQ8ZhqpVS,2019-03-30T09:36:00.000Z,ACCEPTED,False,87178.69,FR,EUR,"{""CAD"":1.4085748487058753,""EUR"":0.8113002273712031,""MXN"":25.060110391988587,""USD"":1,""SGD"":1.4617576818111515,""AUD"":1.6058833013278635,""GBP"":0.7495193980487419}",107455.52270147728,False
N_OOuUaRwyzCPG2PYkNHm,True,GLOBALPAY,evt_1E7v9VIqv2gGJ7J9ErZHMce,2019-03-30T14:24:00.000Z,ACCEPTED,False,86935.8,FR,EUR,"{""CAD"":1.4085748487058753,""EUR"":0.8113002273712031,""MXN"":25.060110391988587,""USD"":1,""SGD"":1.4617576818111515,""AUD"":1.6058833013278635,""GBP"":0.7495193980487419}",107156.1390802166,False
